Date,Transect,Segment,Surveyed?,Wind speed,Wind direction,Weather,Visibility,Waveheight,Whitecaps,Observer_Left,Observer_Right,Onsurvey_Left,Onsurvey_Right,Glare_Left,Glare_Right,Observerconditions_Left,Observerconditions_Right,Comments
28/01/2011,6,623,Yes,<5,NW,Mostly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,624,Yes,<5,NW,Mostly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,625,Yes,<5,NW,Mostly Cloudy,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2402,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2403,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2404,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2405,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2406,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2408,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2409,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2410,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2411,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2412,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2413,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2414,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,24,2415,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1813,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1814,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1815,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1816,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1817,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1818,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1516,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1517,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1519,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1520,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1521,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1522,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,15,1523,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1214,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1215,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1216,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1217,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1218,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1219,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1220,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1221,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1222,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1223,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1224,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1225,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1226,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1227,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,909,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,910,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,911,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,912,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,913,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,914,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,915,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,916,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,917,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,918,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,919,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,920,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,921,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,922,Yes,<5,NW,Overcast,>5,2-3,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1819,Yes,<5,NW,Overcast,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1820,Yes,<5,NW,Overcast,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1821,Yes,<5,NW,Overcast,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1822,Yes,<5,NW,Overcast,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,18,1823,Yes,<5,NW,Overcast,>5,3-4,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,601,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,602,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,603,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,604,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,605,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,606,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,607,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,608,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,609,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,610,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,611,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,6,612,Yes,<5,NW,Mostly Cloudy,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1202,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1203,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1204,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1205,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1206,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1207,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1208,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1209,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1210,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1211,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1212,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,12,1213,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,901,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,902,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,903,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,904,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,905,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,906,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,907,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
28/01/2011,9,908,Yes,<5,NW,Overcast,>5,<1,Minimal,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1702,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1703,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1704,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1705,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1706,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1707,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1708,Yes,5-10,SE,Mostly Sunny,>5,<1,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,4,401,Yes,5-10,NE,Overcast,2-3,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,4,402,Yes,5-10,NE,Overcast,2-3,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,4,403,Yes,5-10,NE,Overcast,2-3,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,4,404,Yes,5-10,NE,Overcast,2-3,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1501,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1502,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1503,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1504,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1505,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1506,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1507,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
07/10/2011,15,1508,Yes,5-10,N,Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,401,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,402,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,403,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,404,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,405,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,406,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,407,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,408,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,409,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,410,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
31/05/2011,4,411,Yes,10-15,NE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1709,Yes,5-10,SE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1710,Yes,5-10,SE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1711,Yes,5-10,SE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1712,Yes,5-10,SE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
15/03/2011,17,1713,Yes,5-10,SE,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,501,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,502,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,503,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,504,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,505,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,506,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,507,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,508,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,509,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,510,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,511,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,512,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,513,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,514,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,515,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,516,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,517,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,518,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
17/08/2011,5,519,Yes,>5,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
02/05/2011,5,501,Yes,5-10,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
02/05/2011,5,502,Yes,5-10,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
02/05/2011,5,503,Yes,5-10,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
02/05/2011,5,504,Yes,5-10,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
02/05/2011,5,505,Yes,5-10,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
02/05/2011,5,506,Yes,5-10,SW,Mostly Sunny,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1001,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1002,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1003,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1004,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1005,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1006,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1007,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1008,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1009,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1010,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1011,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1012,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1013,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1014,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1015,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1016,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1017,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1018,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1019,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
19/04/2011,10,1020,Yes,5-10,NE,Overcast,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,601,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,602,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,603,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,604,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,605,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,606,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,607,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,608,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,609,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,610,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,611,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,612,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
05/08/2011,6,613,Yes,5-10,E,Partly Cloudy,>5,1-2,None,KW,JV,Yes,Yes,Minimal,Minimal,Excellent,Excellent,
